hashedIpAddress,timestamp,durationInSec,clean_path,source,target,links_coords,normalized_links_coords
3f61435465c5d713,1252915299,113,"['Batman', 'Chemistry', 'Biology', 'Lion', 'Chordate', 'Bird', 'Penguin']",Batman,Penguin,"[[(1258, 1617)], [(775, 173), (687, 870), (83, 2147)], [(486, 1456)], [(1752, 401)], [(188, 875)], [(362, 240), (139, 715)]]","[[(0.6656084656084656, 0.473915592028136)], [(0.41005291005291006, 0.050086855819339894), (0.3634920634920635, 0.25188187608569773), (0.043915343915343914, 0.621598147075854)], [(0.2571428571428571, 0.4842035251080811)], [(0.926984126984127, 0.10713331552230831)], [(0.09947089947089947, 0.6608761329305136)], [(0.19153439153439153, 0.08339124391938846), (0.07354497354497354, 0.24843641417651147)]]"
25ea867410b1f3e9,1270206378,127,"['Batman', 'Earthquake', 'Plate_tectonics', 'New_Zealand', 'Antarctica', 'Penguin']",Batman,Penguin,"[[(803, 1350)], [(19, 259)], [(866, 903)], [(1319, 2079)], [(1369, 113), (642, 3416)]]","[[(0.4248677248677249, 0.39566236811254396)], [(0.010052910052910053, 0.14591549295774647)], [(0.4582010582010582, 0.1753738590017479)], [(0.6978835978835979, 0.44)], [(0.7243386243386244, 0.022261623325453114), (0.3396825396825397, 0.6729708431836091)]]"
55bfe2d2100983ae,1310240956,198,"['Batman', 'Scotland', 'Atlantic_Ocean', 'Antarctica', 'Penguin']",Batman,Penguin,"[[(1163, 265)], [(71, 94), (1680, 2308), (726, 2616)], [(82, 138)], [(1369, 113), (642, 3416)]]","[[(0.6153439153439153, 0.07766705744431418)], [(0.03756613756613757, 0.016815742397137744), (0.8888888888888888, 0.41288014311270127), (0.38412698412698415, 0.4679785330948122)], [(0.04338624338624339, 0.04265842349304482)], [(0.7243386243386244, 0.022261623325453114), (0.3396825396825397, 0.6729708431836091)]]"
3eb8f70515d77168,1336167037,115,"['Batman', 'Scotland', 'Europe', 'Atlantic_Ocean', 'Brazil', 'Chile', 'Antarctica', 'Penguin']",Batman,Penguin,"[[(1163, 265)], [(339, 75), (852, 1017), (760, 2289), (1260, 3995)], [(1315, 75), (727, 928)], [(71, 227), (1258, 2172)], [(113, 141), (1528, 1748)], [(1799, 1135), (910, 2129)], [(1369, 113), (642, 3416)]]","[[(0.6153439153439153, 0.07766705744431418)], [(0.17936507936507937, 0.013416815742397137), (0.4507936507936508, 0.18193202146690518), (0.4021164021164021, 0.40948121645796065), (0.6666666666666666, 0.7146690518783542)], [(0.6957671957671958, 0.012853470437017995), (0.38465608465608464, 0.15904027420736933)], [(0.03756613756613757, 0.07017001545595054), (0.6656084656084656, 0.6714064914992272)], [(0.059788359788359786, 0.025548106541040044), (0.8084656084656084, 0.3167240442109078)], [(0.9518518518518518, 0.2088700772911299), (0.48148148148148145, 0.3917924181082076)], [(0.7243386243386244, 0.022261623325453114), (0.3396825396825397, 0.6729708431836091)]]"
3020c6dd69992084,1341461140,163,"['Batman', 'Scotland', 'Europe', 'Iceland', 'Fish', 'Dolphin', 'Orca', 'Penguin']",Batman,Penguin,"[[(1163, 265)], [(339, 75), (852, 1017), (760, 2289), (1260, 3995)], [(1504, 556), (817, 928), (1332, 1160), (49, 2925), (19, 4395), (766, 5328), (905, 5682)], [(943, 3015), (601, 3174)], [(1286, 440)], [(1522, 75), (769, 309), (38, 1821)], [(1151, 1640)]]","[[(0.6153439153439153, 0.07766705744431418)], [(0.17936507936507937, 0.013416815742397137), (0.4507936507936508, 0.18193202146690518), (0.4021164021164021, 0.40948121645796065), (0.6666666666666666, 0.7146690518783542)], [(0.7957671957671958, 0.09528706083976007), (0.43227513227513226, 0.15904027420736933), (0.7047619047619048, 0.19880034275921166), (0.025925925925925925, 0.5012853470437018), (0.010052910052910053, 0.7532133676092545), (0.4052910052910053, 0.9131105398457584), (0.47883597883597884, 0.9737789203084833)], [(0.49894179894179896, 0.7946758039008962), (0.317989417989418, 0.8365840801265155)], [(0.6804232804232804, 0.14839797639123103)], [(0.8052910052910053, 0.017369152385363594), (0.4068783068783069, 0.07156090782769801), (0.020105820105820106, 0.4217230199166281)], [(0.608994708994709, 0.4270833333333333)]]"
7e9fcb1f2484d982,1343498131,99,"['Batman', 'Scotland', 'Europe', 'Atlantic_Ocean', 'Antarctica', 'Penguin']",Batman,Penguin,"[[(1163, 265)], [(339, 75), (852, 1017), (760, 2289), (1260, 3995)], [(1315, 75), (727, 928)], [(82, 138)], [(1369, 113), (642, 3416)]]","[[(0.6153439153439153, 0.07766705744431418)], [(0.17936507936507937, 0.013416815742397137), (0.4507936507936508, 0.18193202146690518), (0.4021164021164021, 0.40948121645796065), (0.6666666666666666, 0.7146690518783542)], [(0.6957671957671958, 0.012853470437017995), (0.38465608465608464, 0.15904027420736933)], [(0.04338624338624339, 0.04265842349304482)], [(0.7243386243386244, 0.022261623325453114), (0.3396825396825397, 0.6729708431836091)]]"
011ad9813106fbc6,1345154108,73,"['Batman', 'Scotland', 'Atlantic_Ocean', 'Antarctica', 'Penguin']",Batman,Penguin,"[[(1163, 265)], [(71, 94), (1680, 2308), (726, 2616)], [(82, 138)], [(1369, 113), (642, 3416)]]","[[(0.6153439153439153, 0.07766705744431418)], [(0.03756613756613757, 0.016815742397137744), (0.8888888888888888, 0.41288014311270127), (0.38412698412698415, 0.4679785330948122)], [(0.04338624338624339, 0.04265842349304482)], [(0.7243386243386244, 0.022261623325453114), (0.3396825396825397, 0.6729708431836091)]]"
18fe5e0f4bc4eb86,1345332437,319,"['Batman', 'Scotland', 'Ireland', 'Metamorphic_rock', 'Earth', 'Geography', 'Vegetation', 'Plant', 'Sunflower', 'Gardening', 'Plant', 'Animal', 'Mammal', 'North_America', 'Continent', 'Antarctica', 'Penguin']",Batman,Penguin,"[[(1163, 265)], [(627, 287), (529, 2308), (1801, 3815)], [(731, 667)], [(285, 119)], [(314, 382), (233, 4577)], [(437, 358)], [(570, 75)], [(19, 1056)], [(1065, 643)], [(200, 75)], [(990, 173), (1118, 878)], [(1664, 424), (654, 1350), (829, 1955)], [(887, 2859)], [(133, 75)], [(72, 94), (103, 815), (25, 1323), (200, 1397), (19, 2369)], [(1369, 113), (642, 3416)]]","[[(0.6153439153439153, 0.07766705744431418)], [(0.33174603174603173, 0.05134168157423971), (0.2798941798941799, 0.41288014311270127), (0.9529100529100529, 0.682468694096601)], [(0.38677248677248677, 0.11013870541611624)], [(0.15079365079365079, 0.1168958742632613)], [(0.16613756613756614, 0.07046670356022874), (0.12328042328042328, 0.8443091680501752)], [(0.2312169312169312, 0.11329113924050632)], [(0.30158730158730157, 0.03416856492027335)], [(0.010052910052910053, 0.4147682639434407)], [(0.5634920634920635, 0.24163848177376926)], [(0.1048767697954903, 0.08782201405152225)], [(0.5238095238095238, 0.06794972505891594), (0.5915343915343916, 0.3448546739984289)], [(0.8804232804232804, 0.17186866639643292), (0.346031746031746, 0.5472233481961897), (0.43862433862433864, 0.7924604783137413)], [(0.4693121693121693, 0.6557339449541284)], [(0.07037037037037037, 0.02536354413256679)], [(0.0380952380952381, 0.029699842022116903), (0.054497354497354496, 0.2575039494470774), (0.013227513227513227, 0.41800947867298577), (0.10582010582010581, 0.441390205371248), (0.010052910052910053, 0.7484992101105845)], [(0.7243386243386244, 0.022261623325453114), (0.3396825396825397, 0.6729708431836091)]]"
7e5389e76e903791,1345349501,129,"['Batman', 'Scotland', 'Atlantic_Ocean', 'Antarctica', 'Penguin']",Batman,Penguin,"[[(1163, 265)], [(71, 94), (1680, 2308), (726, 2616)], [(82, 138)], [(1369, 113), (642, 3416)]]","[[(0.6153439153439153, 0.07766705744431418)], [(0.03756613756613757, 0.016815742397137744), (0.8888888888888888, 0.41288014311270127), (0.38412698412698415, 0.4679785330948122)], [(0.04338624338624339, 0.04265842349304482)], [(0.7243386243386244, 0.022261623325453114), (0.3396825396825397, 0.6729708431836091)]]"
1d93847d46a1f1c1,1346044035,1658,"['Batman', 'Spring_Heeled_Jack', 'Nature', 'Animal', 'Magellanic_Penguin', 'Penguin']",Batman,Penguin,"[[(720, 304)], [(311, 128)], [(421, 1152), (252, 1302)], [(1695, 1938)], [(1775, 564), (438, 75)]]","[[(0.38095238095238093, 0.08909730363423213)], [(0.16455026455026456, 0.0416260162601626)], [(0.22275132275132276, 0.31295843520782396), (0.13333333333333333, 0.3537082314588427)], [(0.8968253968253969, 0.7855695176327523)], [(0.9307813319349764, 0.7130214917825537), (0.22968012585212375, 0.09481668773704172)]]"
369a3f7e77700217,1349312255,99,"['Batman', 'Scotland', 'Europe', 'Atlantic_Ocean', 'Antarctica', 'Penguin']",Batman,Penguin,"[[(1163, 265)], [(339, 75), (852, 1017), (760, 2289), (1260, 3995)], [(1315, 75), (727, 928)], [(82, 138)], [(1369, 113), (642, 3416)]]","[[(0.6153439153439153, 0.07766705744431418)], [(0.17936507936507937, 0.013416815742397137), (0.4507936507936508, 0.18193202146690518), (0.4021164021164021, 0.40948121645796065), (0.6666666666666666, 0.7146690518783542)], [(0.6957671957671958, 0.012853470437017995), (0.38465608465608464, 0.15904027420736933)], [(0.04338624338624339, 0.04265842349304482)], [(0.7243386243386244, 0.022261623325453114), (0.3396825396825397, 0.6729708431836091)]]"
6b1ad7d167aa3fb2,1349879830,36,"['Batman', 'Spring_Heeled_Jack', 'Nature', 'Animal', 'Bird', 'Penguin']",Batman,Penguin,"[[(720, 304)], [(311, 128)], [(421, 1152), (252, 1302)], [(1716, 424), (595, 1350), (769, 1955)], [(362, 240), (139, 715)]]","[[(0.38095238095238093, 0.08909730363423213)], [(0.16455026455026456, 0.0416260162601626)], [(0.22275132275132276, 0.31295843520782396), (0.13333333333333333, 0.3537082314588427)], [(0.9079365079365079, 0.17186866639643292), (0.3148148148148148, 0.5472233481961897), (0.4068783068783069, 0.7924604783137413)], [(0.19153439153439153, 0.08339124391938846), (0.07354497354497354, 0.24843641417651147)]]"
5ea646957adfe96a,1350083271,194,"['Batman', 'Scotland', 'North_Sea', 'Baltic_Sea', 'Atlantic_Ocean', 'Arctic_Ocean', 'Southern_Ocean', 'Antarctica', 'Penguin']",Batman,Penguin,"[[(1163, 265)], [(1480, 75), (1812, 2308), (233, 2454), (910, 2679)], [(506, 94), (852, 217)], [(433, 94), (1270, 1746), (890, 2353), (890, 2527)], [(1752, 101), (138, 119)], [(1752, 162)], [(833, 75)], [(1369, 113), (642, 3416)]]","[[(0.6153439153439153, 0.07766705744431418)], [(0.783068783068783, 0.013416815742397137), (0.9587301587301588, 0.41288014311270127), (0.12328042328042328, 0.4389982110912343), (0.48148148148148145, 0.4792486583184258)], [(0.26533822758259046, 0.1441717791411043), (0.44677503932878865, 0.3328220858895706)], [(0.2291005291005291, 0.0224934194783441), (0.671957671957672, 0.4178033022254128), (0.4708994708994709, 0.5630533620483369), (0.4708994708994709, 0.6046901172529313)], [(0.926984126984127, 0.031221020092735703), (0.07301587301587302, 0.03678516228748068)], [(0.926984126984127, 0.09080717488789238)], [(0.44074074074074077, 0.06177924217462932)], [(0.7243386243386244, 0.022261623325453114), (0.3396825396825397, 0.6729708431836091)]]"
5ab600665614883e,1350092404,98,"['Batman', 'Scotland', 'Cattle', 'Animal', 'Magellanic_Penguin', 'Penguin']",Batman,Penguin,"[[(1163, 265)], [(196, 832)], [(1776, 294)], [(1695, 1938)], [(1775, 564), (438, 75)]]","[[(0.6153439153439153, 0.07766705744431418)], [(0.1037037037037037, 0.14883720930232558)], [(0.9396825396825397, 0.11320754716981132)], [(0.8968253968253969, 0.7855695176327523)], [(0.9307813319349764, 0.7130214917825537), (0.22968012585212375, 0.09481668773704172)]]"
64f891910c044afa,1351583385,69,"['Batman', 'Scotland', 'Atlantic_Ocean', 'Antarctica', 'Penguin']",Batman,Penguin,"[[(1163, 265)], [(71, 94), (1680, 2308), (726, 2616)], [(82, 138)], [(1369, 113), (642, 3416)]]","[[(0.6153439153439153, 0.07766705744431418)], [(0.03756613756613757, 0.016815742397137744), (0.8888888888888888, 0.41288014311270127), (0.38412698412698415, 0.4679785330948122)], [(0.04338624338624339, 0.04265842349304482)], [(0.7243386243386244, 0.022261623325453114), (0.3396825396825397, 0.6729708431836091)]]"
10f6298f2c3c3cf7,1352135345,71,"['Batman', 'Superman', 'Earth', 'Life', 'Animal', 'Magellanic_Penguin', 'Penguin']",Batman,Penguin,"[[(1200, 75), (184, 227)], [(520, 119), (1264, 361), (1243, 967), (142, 987), (806, 987), (198, 1164), (1743, 1413), (310, 1432), (482, 1432), (262, 1584), (1597, 2907), (1561, 2933)], [(497, 94), (1329, 2213)], [(761, 75)], [(1695, 1938)], [(1775, 564), (438, 75)]]","[[(0.6349206349206349, 0.021981242672919107), (0.09735449735449736, 0.06652989449003517)], [(0.2751322751322751, 0.023819055244195357), (0.6687830687830688, 0.072257806244996), (0.6576719576719576, 0.19355484387510008), (0.07513227513227513, 0.19755804643714972), (0.4264550264550265, 0.19755804643714972), (0.10476190476190476, 0.23298638911128902), (0.9222222222222223, 0.28282626100880703), (0.164021164021164, 0.2866293034427542), (0.25502645502645505, 0.2866293034427542), (0.13862433862433862, 0.31705364291433147), (0.8449735449735449, 0.5818654923939152), (0.825925925925926, 0.5870696557245797)], [(0.26296296296296295, 0.01733997417450655), (0.7031746031746032, 0.4082272643423723)], [(0.40264550264550264, 0.05601194921583271)], [(0.8968253968253969, 0.7855695176327523)], [(0.9307813319349764, 0.7130214917825537), (0.22968012585212375, 0.09481668773704172)]]"
35fea9de7aa2ba1c,1352578429,244,"['Batman', 'Superman', 'Human', 'Ape', 'Africa', 'Continent', 'Antarctica', 'Penguin']",Batman,Penguin,"[[(1200, 75), (184, 227)], [(1129, 2933)], [(1102, 75)], [(239, 189), (442, 319), (585, 595)], [(378, 103)], [(72, 94), (103, 815), (25, 1323), (200, 1397), (19, 2369)], [(1369, 113), (642, 3416)]]","[[(0.6349206349206349, 0.021981242672919107), (0.09735449735449736, 0.06652989449003517)], [(0.5973544973544973, 0.5870696557245797)], [(0.5830687830687831, 0.012613521695257316)], [(0.12645502645502646, 0.07682926829268293), (0.23386243386243386, 0.12967479674796747), (0.30952380952380953, 0.241869918699187)], [(0.2, 0.014670274889616863)], [(0.0380952380952381, 0.029699842022116903), (0.054497354497354496, 0.2575039494470774), (0.013227513227513227, 0.41800947867298577), (0.10582010582010581, 0.441390205371248), (0.010052910052910053, 0.7484992101105845)], [(0.7243386243386244, 0.022261623325453114), (0.3396825396825397, 0.6729708431836091)]]"
36691f800d571743,1352838974,44,"['Batman', 'Crime', 'Economics', 'Biodiversity', 'Life', 'Animal', 'Magellanic_Penguin', 'Penguin']",Batman,Penguin,"[[(950, 1493)], [(176, 357)], [(927, 2029)], [(327, 75)], [(761, 75)], [(1695, 1938)], [(1775, 564), (438, 75)]]","[[(0.5026455026455027, 0.43757327080890973)], [(0.09312169312169312, 0.13370786516853933)], [(0.49047619047619045, 0.41964839710444674)], [(0.173015873015873, 0.02015045674368619)], [(0.40264550264550264, 0.05601194921583271)], [(0.8968253968253969, 0.7855695176327523)], [(0.9307813319349764, 0.7130214917825537), (0.22968012585212375, 0.09481668773704172)]]"
5ecc3fff3e967062,1353084785,67,"['Batman', 'Chemistry', 'Biology', 'Organism', 'Animal', 'Magellanic_Penguin', 'Penguin']",Batman,Penguin,"[[(1258, 1617)], [(775, 173), (687, 870), (83, 2147)], [(1044, 75), (226, 470), (502, 1257), (1277, 1338), (372, 1935), (1306, 1935), (377, 2129), (1476, 2260)], [(1411, 1128)], [(1695, 1938)], [(1775, 564), (438, 75)]]","[[(0.6656084656084656, 0.473915592028136)], [(0.41005291005291006, 0.050086855819339894), (0.3634920634920635, 0.25188187608569773), (0.043915343915343914, 0.621598147075854)], [(0.5523809523809524, 0.02494180246092451), (0.11957671957671957, 0.15630196208846026), (0.2656084656084656, 0.41802460924509477), (0.6756613756613756, 0.4449617559028933), (0.19682539682539682, 0.6434985034918523), (0.691005291005291, 0.6434985034918523), (0.19947089947089947, 0.7080146325241105), (0.780952380952381, 0.7515796474891919)], [(0.7465608465608465, 0.27969253657327053)], [(0.8968253968253969, 0.7855695176327523)], [(0.9307813319349764, 0.7130214917825537), (0.22968012585212375, 0.09481668773704172)]]"
70277fdf00fb991e,1353089759,278,"['Batman', 'Earthquake', 'Earth', 'Ecuador', 'Gal%C3%A1pagos_Islands', 'Flamingo', 'Bird', 'Penguin']",Batman,Penguin,"[[(803, 1350)], [(901, 100), (452, 240)], [(143, 1010)], [], [], [(1693, 383), (215, 75)], [(362, 240), (139, 715)]]","[[(0.4248677248677249, 0.39566236811254396)], [(0.4767195767195767, 0.056338028169014086), (0.23915343915343915, 0.1352112676056338)], [(0.07566137566137567, 0.18631248847076184)], [], [], [(0.8957671957671958, 0.2064690026954178), (0.11375661375661375, 0.04043126684636118)], [(0.19153439153439153, 0.08339124391938846), (0.07354497354497354, 0.24843641417651147)]]"
1ce1972837977c71,1353417607,102,"['Batman', 'Earthquake', 'Earth', 'Antarctica', 'Penguin']",Batman,Penguin,"[[(803, 1350)], [(901, 100), (452, 240)], [(178, 1598), (1664, 3275), (958, 3258), (91, 3302)], [(1369, 113), (642, 3416)]]","[[(0.4248677248677249, 0.39566236811254396)], [(0.4767195767195767, 0.056338028169014086), (0.23915343915343915, 0.1352112676056338)], [(0.09417989417989418, 0.29477956096661134), (0.8804232804232804, 0.6041320789522229), (0.5068783068783069, 0.6009961261759823), (0.04814814814814815, 0.6091127098321343)], [(0.7243386243386244, 0.022261623325453114), (0.3396825396825397, 0.6729708431836091)]]"
224d91520b2c4c72,1355216863,537,"['Batman', 'Scotland', 'Norway', 'Animal_rights', 'Gorilla', 'Africa', 'Lion', 'Tiger', 'River', 'Glacier', 'Antarctica', 'Penguin']",Batman,Penguin,"[[(1163, 265)], [(950, 2308), (1200, 2334), (461, 2353), (1563, 5094)], [(19, 2423)], [(615, 157)], [(597, 75)], [(1065, 659)], [(870, 75), (259, 2405), (281, 2468)], [(1505, 366)], [(501, 379)], [(1111, 357)], [(1369, 113), (642, 3416)]]","[[(0.6153439153439153, 0.07766705744431418)], [(0.5026455026455027, 0.41288014311270127), (0.6349206349206349, 0.41753130590339893), (0.24391534391534392, 0.42093023255813955), (0.8269841269841269, 0.9112701252236136)], [(0.010052910052910053, 0.6366263794009459)], [(0.3253968253968254, 0.04394066610691296)], [(0.31587301587301586, 0.031928480204342274)], [(0.5634920634920635, 0.09386127332288847)], [(0.4603174603174603, 0.02003740315255143), (0.13703703703703704, 0.6425327277584825), (0.14867724867724869, 0.6593641464066257)], [(0.7962962962962963, 0.11513054419628814)], [(0.2650793650793651, 0.11020645536493166)], [(0.5878306878306878, 0.08435727788279773)], [(0.7243386243386244, 0.022261623325453114), (0.3396825396825397, 0.6729708431836091)]]"
7a1a4eb837c7d8f0,1368720119,101,"['Batman', 'Scotland', 'Ireland', 'Atlantic_Ocean', 'Ocean', 'Southern_Ocean', 'Antarctica', 'Penguin']",Batman,Penguin,"[[(1163, 265)], [(627, 287), (529, 2308), (1801, 3815)], [(550, 75), (722, 3308)], [(1816, 56), (258, 75)], [(1625, 359), (1777, 530), (807, 138)], [(833, 75)], [(1369, 113), (642, 3416)]]","[[(0.6153439153439153, 0.07766705744431418)], [(0.33174603174603173, 0.05134168157423971), (0.2798941798941799, 0.41288014311270127), (0.9529100529100529, 0.682468694096601)], [(0.291005291005291, 0.01238441215323646), (0.382010582010582, 0.5462351387054161)], [(0.9608465608465608, 0.01731066460587326), (0.1365079365079365, 0.023183925811437404)], [(0.8597883597883598, 0.19055201698513802), (0.9402116402116402, 0.2813163481953291), (0.42698412698412697, 0.0732484076433121)], [(0.44074074074074077, 0.06177924217462932)], [(0.7243386243386244, 0.022261623325453114), (0.3396825396825397, 0.6729708431836091)]]"
